review_text,rating_5,platform,sentiment_3
"Arrived to my destination, but not receiving my luggage is This is my worsted hairline ever And I haven't received the luggage yet I’m still waiting for it",1.0,TripAdvisor,Negative
"Worst experience. Lost two baggage! they arrived after so many times calling them and after four days. Both were extremely damaged and not usable anymore! one with missing contents, including a bag of personal medicine/tablets. Not sure why someone would do that! They lack customer care. They blame the airport, and then the previous connecting airline before them. After wasting time going back and forth with them and other airlines, we got the policy that it is the final airline that needs to deal with the situation. Now they do not reply to our requests while we filled several forms, several times! No luck so far! Please avoid this airline by all means! Let me assure you that at least 40 people lost their luggage coming to London on the same flight - just imagine how an airline works. Their airport customer service is the worst. The guy doesn't even bother to look at you at check in, and the supervisors at both arrival and departurei said your baggage are confirmed to go through. But then we realised after arrivingn London that they didn't even check it! The whole customer service is just there to make you suffer. This is the worst airline I have traveled with!",1.0,TripAdvisor,Negative
"Going from Morocco to Washington DC, we lost a luggage, after a week we found it at our house door step. The plane seats are so uncomfortable the whole plane smells like urine and fish for some reason. And I’m not even kidding the bathrooms had crap on the walls I don’t know how that’s even possible. The plane doesn’t have normal AC so it was like a sauna mixed with urine smell. The stewardess's on the plane were rude if you ring them they ignore you. I wanted some water so I had to get up myself and get it but when I did the stewardess yelled at me, so I literally said what was i supposed to do! I’m dying of thirst and the plane is hot and smells. Another thing was that we got delayed for two hours because the planes electrical system wasn’t working, after they fixed it we took off. A few hours passed and were over the Atlantic Ocean the electrical system goes down again, I had a relative who was tracking my flight when I landed they told me that our plane said it was lost, so I’m guessing their radar system shut off too which was terrifying. The infotainment systems don’t even work. Honestly the only thing positive was that the pilot flew well.",1.0,TripAdvisor,Negative
"If you are thinking to purchase Royal Air Maroc (RAM) tickets please reconsider. Regardless what are pros for your decision: better price, shorter flight duration, etc. believe me the cons would be not good. My flight from Miami to Amsterdam through Casablanca on July 5, 2024 looked good in all respects when was bought. Then they lost our two bags in Casablanca and it took them three days to find them and deliver. The customer service during my numerous calls was unsupportive, sometimes rude, and not helpful at all. Basically they were not responsive and negligent. We had three days before the cruise in Amsterdam that we wasted trying to get answers to: if they found the two bags or they had been lost. The answer was always “we are tracing your bags” uncommitted. We had incurred some expenses purchasing some clothes, necessities, etc. for upcoming trip considering that the baggage was lost or stolen. After all last day they just dropped bags at the hotel which we already left even without informing the hotel staff. I tried to file a complaint on the RAM app on line but the app was malfunctioning and wouldn’t accept the information at all. I was able to do it at the later day but they responded that their regulations require filing a complaint within 21 day from the flight day. The airplane was quite old and not properly cleaned. The food and service were bad. So it comes to the point if you want to have all the troubles and aggravations experience with such a company like RAM for a few dollars less?",1.0,TripAdvisor,Negative
"I am unlikely to recommend anyone , i lost both my bags using this airline and the customer service is very rude ...i'm more than annoyed",1.0,TripAdvisor,Negative
"My original flight, AT803, from London Gatwick Airport (LGW) to [Destination] on January 8th, 2025, was initially delayed and subsequently cancelled. Despite being advised to arrive at the airport early due to anticipated security delays, I experienced significant delays throughout the day. I was kept waiting in a holding area for several hours without adequate provisions, such as food and refreshments. Bear in mind I had been at the airport since 12 Noon until 9:00pm went the airline moved us to ahotel. Furthermore, the provision of hotel information was significantly delayed, causing further stress and inconvenience. On the following morning, January 9th, I was instructed to travel from Gatwick Airport to Heathrow Airport to continue my journey. This involved collecting my baggage independently, despite my age (73 years old) and health concerns, and transporting three heavy bags, including one for which I had paid excess baggage fees. Further delays were encountered at Heathrow AirportAT 801 and with my connecting flight at Cassablanca, AT555, experiencing a significant delay. Upon arrival at Lagos Airport, I discovered that my baggage had not arrived. I immediately reported this incident to the airport baggage services desk and filed a Property Irregularity Report (PIR), reference number LOSAT27078. This series of events has caused me significant distress and inconvenience.",1.0,TripAdvisor,Negative
"The worst airline ever.. They lost our two suitcases during the connection in Casablanca and the day after we had to pay a taxi, go to the airport to pick them up and spend the night without anything.. The complaint filed two weeks ago( beginning of January) still no reply, three emails sent and nothing..",1.0,TripAdvisor,Negative
"My experience with Air Morocco was nothing short of a disaster. On my outbound flight, my checked luggage was lost, leaving me without my belongings for an entire week. Despite repeatedly contacting the airline, no one informed me that my luggage had been found. The only reason I discovered its location was because of the AirTag I had placed inside. Even then, I had to pay out of pocket to return to the airport myself to collect it, as the airline offered no support or assistance. On my return flight, the nightmare repeated itself—this time with my hand luggage. I was forced to check it in last minute, even though it was within the carry-on size requirements. Because of the rushed inconvenience, I didn’t have time to attach an AirTag, and now the airline has no idea where my luggage is. This bag contained expensive designer items and deeply sentimental belongings that I will likely never recover. To make matters worse, my return flight was also delayed, adding more stress to an already miserable journey. There was no supper service on either flight, leaving passengers to fend for themselves on long-haul journeys. The airline’s customer service has been completely useless throughout this ordeal, showing no concern for passengers’ well-being or the significant losses they’ve caused. This has been the most stressful and disappointing travel experience I’ve ever had. Air Morocco’s lack of professionalism, poor communication, and utter disregard for their passengers and their belongings is unacceptable. I strongly urge others to avoid flying with them, and I will never make the mistake of using their services again.",1.0,TripAdvisor,Negative
"I arrived on 7th January without my suitcases. I completed a claim form at Banjul Airport. My medium size suitcase arrived on Thursday. Over 7 days later, I am still waiting to receive my large suitcase. I have generated a claim via email and via their website. Neither have responded to my concerns. No one at Air Maroc in Gambia can trace my suitcase and inform me that Air Maroc Cassablanca never reply to their messages or requests for assistance. Awful service. I want compensation, but have yet to receive even an acknowledgement of my online complaint.",1.0,TripAdvisor,Negative
"This is the worst airline to fly. They were incredibly racist, rude and blatantly insulted my aged mother. They made all sorts of comments about her ability and made us uncomfortable the whole flight. Our screens were not even functioning and they asked us to suck it up and that they could do nothing about it. If I could turn back the hands of time, I would delete the memory of buying this ticket. Royal Air Maroc is the worst. Definitely DO NOT recommend",1.0,TripAdvisor,Negative
"They are the worst airline have carried in my entire life. They will frustrate you and make you bleed. They’re not trying at all and they are the worst, i’m advising you guys not to carry the airline because your bags will be lost and they do nothing about it",1.0,TripAdvisor,Negative
After 3 and half layover my bag containing very valauable stuff has still not been delivered this is 12 since I arrived and their site is such that you can’t process a claim..! I believe they search those bag and take the items for themselves. I need my bag delivered air maroc !!!,1.0,TripAdvisor,Negative
"Don’t do it. I made the mistake of booking with them without reading their reviews and I sorely regret it. They are chronically late and for no particular reason, the boarding process is absurdly chaotic, there is no in-flight WiFi, the bathrooms are atrocious and the flight attendants are awful.",1.0,TripAdvisor,Negative
"They changed my flight the night before. No communication prior to that. Which made me miss my second flight that was supposed to bring me to Romania. No refund accepted, they don’t want to work anything out. Lost 400$ because they were unprofessional. Wouldn’t recommend to anyone.",1.0,TripAdvisor,Negative
"Overpriced and bad. For long flights there is a standard delay, there is never a tv in the plane and if you pay for extra space, you won’t really get it. It’s so bad and uncomfortable while you still pay the full price. I wish these companies would stop overpricing people. capitalism animals",1.0,TripAdvisor,Negative
"Suitcase lost. No assistance or questions answered. We were told to go home and our bags would be delivered? Hopefully they arrive but others reviews suggest otherwise. Dont recommend, spend the extra money on a different, reliable airline.",1.0,TripAdvisor,Negative
"Avoid Morocco Air – A Nightmare Experience Travelers, beware! Morocco Air’s poor business practices can leave you stranded and frustrated. They routinely overbook flights, you can have a you can have a confirmed seat and they’ll just dump you and if you’re bumped, they’ll rebook you only if you pay an outrageous same-day “upcharge.” Don’t expect compensation or any meaningful assistance—they simply don’t prioritize their customers. If you must fly with Morocco Air, here are some crucial tips: • Invest in Travel Insurance: Ensure you have a comprehensive policy to cover the inevitable disruptions. • Use a Reliable Credit Card: Choose one with charge dispute options to protect yourself financially. • Allow Extra Time: Plan for delays by scheduling your trip with a buffer of 3–4 days. Unfortunately, Morocco Air’s lack of professionalism and ethics is an everyday occurrence. Spare yourself the stress and consider alternative airlines whenever possible. By the way, five people on my flight were in the same boat with me flying back to the United States. All confirmed paid passengers that they bumped with no way to get them home.",1.0,TripAdvisor,Negative
"Flew Milan to Nouakchott, connecting in Casablanca. Booked directly with Air Maroc. Expensive economy ticket - this is not a budget airline. Fairly rudimentary website and app: special meals can only be requested by phone, not online; no chat. On the app, the bag tracking function doesn't work. Online check-in 48 hours in advance. Bag dropoff at MXP fairly efficient. Slow, chaotic boarding for both flights. Old aircraft without USB ports in economy class. Average seat comfort and meals. Both flights were late. For the first flight, at least they made an announcement and blamed ""air traffic congestion"". For the second flight CMN-NKC no announcements were made. The airport monitors showed the flight as ""boarding"" when the aircraft wasn't even at the gate! Boarding eventually started around the scheduled departure time and it was extremely chaotic, as the gate monitor showed the subsequent flight out of the same gate, and pax were lining up for the wrong flight. Once on board, the staff manually counted and recounted pax several times, then started checking baggage receipts for every pax on board, a highly unusual procedure. It became obvious that there was a problem with a passenger's luggage, as the staff continued to argue with them. Eventually the flight departed 1 hour and 35 min late. Not a single announcement was made and not a word of apology was offered. Would avoid this airline if possible.",2.0,TripAdvisor,Negative
"THE WORST COMPANY YOU COULD TRAVEL WITH! They have my suitcase since 1 week at Casablanca airport and still did not gave it back to Emirates! Shame on you! no support, no work, no empathy. the worst of the worst.",1.0,TripAdvisor,Negative
"We flew Rome to Casablanca to Banjul. Flight was fine, but everything else was awful! We were traveling with four bags. Exactly one made the journey with us. So, along with 200 (was probably more) other lucky Air Maroc victims, we waited in line at 2 in the morning to file lost luggage claims. 2 bags made the trip the next day. So all I had to do was go to the airport...again...to claim them. I could have been sitting in the sun or walking the beach, but instead I had the pleasure of another $50 roundtrip Taxi ride and wasted two hours. Thank you Air Maroc. They assured me the last bag would make it today. Wrong. Stop me if I already said this but, I could have been in the sun burr instead I took a taxi and took two hours. Screw you Air Maroc. As the unhelpful, uncaring woman told me today...A flight comes from Casablanca every day. You can check tomorrow. Here is the funny part, if you are still reading, every hotel maid, desk clerk and taxi driver, were not surprised that we flew Air Maroc. 100% said that this happens always with Air Maroc. My advice is to fire your travel agent if the name Air Maroc is uttered as a travel option. If you must use this crap airline, DO NOT CHECK YOU BAGS!!",1.0,TripAdvisor,Negative
"They are nothing but a scammer. Stay away from this airline. Had a carrier that was over just 7kg when I arrived at Casabalanca. The same carry-on that they weighed at JFK and never once mentioned my carry-on being over weight. When I arrived at Casbalabce to transit to my destination apparantely you get your bags weighed again. They charged for the over weight which I paid but somehow because of the dispute and not being able to pay in Dollar have to pay in their currency going to do an exchange caused to miss the flight. When I thought things couldn't get worse it turned into a nightmare. They told me now I had to pay penalty and a fare different to get on another flight, I accepted to do. Despite of agreeing to pay, for some reason they couldn't find me a flight for 3 days, and keep telling that business class is available. I said finally gived me a day that is avaible in economy. They finally give me a date which would of been 3 days in addition to the 3 days that I have already spent at the airport. Here is the kicker the fare difference from what they previously quoted me went from $300 to $800. I told them I rather give another airline that money than to you which is exactly what I did. Royal Air Maroc and Turkish airlines are in my list of airlines to not flight with. And may say do they have the disrecpectful, arrogant, and narcisit agents that work for them.",2.0,TripAdvisor,Negative
"This has to be the worst airline ever. I flew this excuse for an airline to Morocco for the winter holidays. Paid $5k per ticket and they lost one of my bags. This happens. It is the experience of dealing with them since then that has been the most frustrating experience ever. They are lazy, stupid and incompetent. 14 days later and they cannot get my bag back to me even though they acknowledge that have it. Their customer service is a joke. DO NOT FLY THIS AIRLINE. From what I hear from the Moroccan's - this happens to almost everyone.",1.0,TripAdvisor,Negative
"Apparently the plane arrived late, the boarding process was disorganized and slow, we were held almost two hours on board before closing the door. The seats were extremely hard, needed cushion, ten hours seating on those seats were extremely uncomfortable. We arrived in Casa Blanca close to two hours late.",2.0,TripAdvisor,Negative
"Never ever travel this airline. We flew out from Gatwick and then they cancelled our tickets on the way back. They said we cannot board as they issued the wrong ticket at Gatwick and we had been registered ( I believe it was our instruments, as we brought an extra seat) as not leaving the country & therefore we could not leave. Well hi, we are stood right here and have a stamp in our passport etc. Do not, do not, travel with a corrupt countries government airline, I cannot stress enough the lying, gaslighting, lack of respect you are given. It is like you are on reprimand. I have also had issues with air India ( this being the worst, where I was stuck for 3 days going back & forth to the airport with fake issued tickets by the official desk due to their overbooking - another very corrupt, dishonest government airline) & air Kenya in the past. You won’t get compensation and you’ll be treated like you’re fortunate to travel with them. Extremely rude with a lack of accountability and customer service. We were told we then had a ticket and to run ( thanks for the stress), upstairs and then as soon as we got there be told we haven’t and cannot check in - this happened several times and in the end felt like a sick joke. Up and down between the lower level ticket office and the upper level check in - with our luggage. If we had been old or had a disability there is no way we would have made the second flight. They then said we could leave our luggage at check in, to then run up and be told to take it with me - I had no more hands left as my colleagues stuff was there too!!! I’d just run upstairs to get my handbag, as decided this was probably not wise leaving it with them, in the panic I took up there original offer. No help and constantly lied too. Then as we had 5 minutes ( because of their incompetence) to get through security for the next flight they put us on, we were told to go to the business counter, and as we got there dismissed due to being economy and told us we were being disrespectful by merely just relaying the information & instructions from the ticket office - who then later came up to argue our corner, and argue with their own department to let us on!!!! ( thank god one person wasn’t completely incompetent). They then had further issues trying to issue us a ticket causing insane levels of stress being told I now may not make the next flight ( again due to their incompetence, and no sorry). We run up and downstairs several times to be told conflicting information, given hope we would be going home and then told we were not. I missed a wedding that day due to this airline. I asked for several different options, like can we check in our instruments ( they are very small and permitted on other airlines, bar Ryanair), can I put it in my suitcase ( as it fits), it was all a no as apparently we had never left London. This is the worst airline. Save yourself the hassle and go to Morocco with easyJet or BA and fly into Marrakesh, it is not far from Casablanca. At least BA and easyJet have a customer service department, can usher the words ‘ I’m sorry for this’ and the one time easyJet had issues, I was given compensation. Do not travel on this airline, you will need decent insurance at the very least ( infact they didn’t issue us with any paperwork of what happened - so good luck claiming) or you will need good contacts in the country ( we had an agent, who eventually spoke to them which helped) to get you out of trouble.",1.0,TripAdvisor,Negative
"Shop hop in country. All went smoothly. Price is extremely reasonable. There are two terminals in Rabat and this flight is from Terminal 2 (not the main terminal, but only about a block away if you end up in the wrong place).",5.0,TripAdvisor,Positive
"I had a really bad experience with Air Morac that I need to share. They stole items from my suitcase, including my expensive jewelry, hair and weave caps , and my sandals. It's incredibly disappointing to trust an airline with my belongings, only to have them mishandled like this. On top of that, my flight got delayed for 2 hours, which was frustrating enough. I was left waiting around with no clear updates from the airline, making the whole situation even worse. I expected better service and communication during my travels, but that was clearly not the case. To make matters worse, I didn't get my suitcase back for 2 weeks. When I finally received it, it was obvious that someone had broken into it because I measured it before it was 23 then when too 20 kilos This kind of treatment is unacceptable, and I would not recommend Air Morac to anyone. They clearly do not care about their customers' belongings or their time, and I will never fly with them again.",1.0,TripAdvisor,Negative
TRASH AIRLINE. PLEASE do not ever travel with them. Doesn’t matter if it’s the cheapest ticket. There is a reason . Go with air Egypt or Ethiopian airlines It’s. A Muslim country but they lack a lot values,1.0,TripAdvisor,Negative
I traveled 111 countries in the world and travel with 100 of airlines but I never found such a third class airlines in my life. I think that the ground staff and the crew do not understand that they are paid for their service. Ground staff named Imani actually Harassed me. I bought the ticket of Qatar air and I had to take this 3rd class one because of one world group. She thinks her service is for free but no we are the who are paying for you. Another thing the crew thinks they are more important than the Morocco king. No manner. No Hello. Qatar should cancel their code sharing with them or teach them some manners. That does not code anything. I wish I file a harassment case against them. Toilets are dirty .,1.0,TripAdvisor,Negative
"Chaos !!! Save yourself the headache caused by too many inconvenience from the rudeness and arrogance of the ground staff to a very old planes with very tight seats and very short leg room. Zinnat from the ground staff shhhhhhhed me when I was trying to tell her am a person of disability and kept punishing me to empty my carry one coz of just 1kg extra. I told her I cannot bend as I just had a major surgery and still in recovery. She didn’t care. Another agent that I asked him for help with my luggage and he gave me a lecture on why I am traveling when I cannot handle my disability. I am going to send a formal email to the Airline about these two, hoping someone will act and teach these two an abc customer service.",1.0,TripAdvisor,Negative
"Many years ago there was a game people played where the name of an airline was re-imagine as an unflattering acronym. For instance, name of the Belgian airline (at the time) Sabena was said to stand for ""Such A Bad Experience - Never Again"". I was reminded of that when I flew with Royal Air Maroc (RAM) from London, via Casablanca, to Marrakech in June 2024 - with the thought that the airline should be renamed ""SABENA"". I wasn't particularly planning to write a review, until I happened to look at the reviews for RAM on Tripadvisor, and finding - to my surprise - that many people had had a similar experience, with a missed connection in Casablanca and all that followed (including promised compensation that never materialised). My story will be familiar to many who have also flown on RAM in recent times. I shoud mention first, as some others have similarly done, that I used to fly to Morocco frequently some 40 and more years ago - always with RAM. They were a good airline then, by the standards of the day. However, the Royal Air Maroc of those times is unrecognisable in the outfit that calls itself Royal Air Maroc today. In June this year, then, I was flying to Marrakech from London and it had to be via Casablanca, if it was with RAM. The flight from London had ongoing delays, most of them for no visible reason. Even the RAM ground staff in the departure hall had not idea why it was taking so very long before boarding was allowed. In the end, the plane left more than two hours late. It arrived in Casablanca some time around 22:30 (or later), and took ages to cruise on the tarmace to a parking position miles from the terminal. The steps had to be brought to the plane, and coaches filled up before they go could drive to the terminal. In the end, the plane was so late and everything after landing took so long, that the connecting flight to Marrakech, with a departure time of 22:40, had long left. That was just the beginning. These things can happen, and a good airline will deal with them in a way that minimises the discomfort to passengers. In this case, no RAM staff member on the plane (and I asked for advice) was able to give any help at all. I was told to ""ask someone on the ground"" but of course there was no one around who would help. Thinking they might have held the connecting flight back, I ran through long corridors and up and down stairs to the domestic departure terminal, only to find it almost empty, with the last domestic flight of the day having left. I then had to go through the painful experience of going through immigration control (it was now almost midnight) and again no one, and certainly not anyone from RAM, was around to help. I was going to sleep on a bench in the terminal, until at around 01:00 I took a taxi to a hotel about 3 km from the airport, returning early the next morning to wait for the new connecting flight. Returning home a week later, I contacted Royal Air Maroc's customer service department, and was told to write in with the details (flight numbers, ticket numbers, cost of the airport hotel, and description of the general inconvenience). I had a reply fairly quickly offering me a voucher for €500 or a refund of €400. I chose the latter. I was asked to give them my bank account details, which was strange, as they could have paid the refund to the credit/debit card with which I had made the booking. Nothing happened. After a reasonable time, I called customer services. They confirmed they could see the correspondence online and that I was due this payment, and they assured me that it would come if I waited. This conversation was repeated a number of times over the following months. Each time the person in customers ervices was friendly and polite. They would promise to send a message right away to the finance office, and were certain that this message would do the trick. After about five months, though, it dawned on me, as it should have done earlier, that RAM were not going to make any payment, at any point. Reading the reviews of others recently confirmed what I had suspected - that RAM do not pay the compensation that they promise (or at the very least, there are a large number of people who have been promised compensation by RAM, which never arrived). I would advise against using RAM. If you really have to use RAM, though, then avoid at all costs having a connecting flight with RAM - whether through Casablanca or anywhere else.",1.0,TripAdvisor,Negative
"One of worst flight in my life. Mi luggage arrived broken and 4 months of complaning I didn't recieved the compensation yet. A lot of e-mails and they everytime have an excuse, like ""we didn't recieve your bank account number, and of course they recieve it (three times). Don't fly with this company.",1.0,TripAdvisor,Negative
"Shocking experience with this so called Airline. How on earth are they allowed to continue to operate with this level of scandal/chaos they cause? Distressing from start, flight delay, loss of luggage, missed connecting flight, careless customer service, no communication. Staff are rude and extremely disrespectful. Nobody is taking ownership, you get given the wrong information. No empathy, no apology, passengers are treated like rubbish. One member of their staff told me that if I feel that they are providing a poor service I should just stop flying with them and I said gladly as this was my first time flying with them and it will most definitely be the last.",1.0,TripAdvisor,Negative
"Here’s a more impactful and strongly-worded version of your review: The flight from JFK to Cairo was decent, but my return journey from Egypt to the USA with Royal Air Maroc was an absolute nightmare. A delayed flight was just the beginning of the chaos. When I arrived at JFK, my luggage was missing—and that was three months ago. Since then, I've received zero updates, zero accountability, and zero compensation. Every time I call customer service, I’m met with vague responses or outright indifference. It's like my missing luggage doesn’t matter to them at all. If I could undo my decision to fly with Royal Air Maroc, I would in a heartbeat. This experience has been a disaster, and I wouldn’t recommend this airline to anyone. Losing someone’s belongings is bad enough, but refusing to help or even communicate is unacceptable.",1.0,TripAdvisor,Negative
"Terrible airline, poor and rude customer service, asking for refund with questions of deductions and keep getting the same reply everyday with no explanation then later got emails on each occasion to click on a link to confirm my agreement to the refund which is unusual. Avoid at all costs. I would never advise anyone to use this airline. The worst l have seen over 30 years of travelling.",1.0,TripAdvisor,Negative
"Avoid like the plague!!! Flown with them a lot in the past as my wife’s parents are from Morocco. This means that unfortunately there is basically no other option than to take this joke of an airline. Bad service starts at check-in where they make us re-pack carry-on bags because of a few kg difference. Even if we pay more than a regular return ticket to the US would cost, we generally feel treated like we are flying Transavia. On the flight, the crew is some of the most uninterested crew I have ever experienced, and this is on multiple flights. The food is alright at best, and I guess the highlight of every flight. Experience at the Moroccan airport(s) is of course not much better, but I guess RAM doesn’t have much control over that (or do they…)",1.0,TripAdvisor,Negative
I am left shocked at how an airline can lose a customers luggage. You arrive at your destination bug your luggage is nowhere to be seen! HOW IS THAT EVEN POSSIBLE !!! This airline is a nightmare. I will never recommend to my enemy,1.0,TripAdvisor,Negative
"WORST AIRLINE COMPANY: If anyone is thinking using Royal Air Maroc to flight ✈️ to West African countries. Don’t do it, This is a terrible airline company today I learnt my lesson to never ever use this company in my life again. I came on trip of 5 days to Guinea going to Siguiri for next day morning 🇬🇳 and I arrived my luggage did not arrive. And luggage service advised me to collect after 2 days upon my arrival on which I will in Siguiri coming back Friday and flying out. This is my first ever worse flight experience in my life. I will advise anyone in future not use this airline.",1.0,TripAdvisor,Negative
"This is the worst airline , avoid this airline for your mental health, everything is abysmal. I beg you please and please DONT AND DONT. thank you",1.0,TripAdvisor,Negative
"The major issue I had is I could not get movies to watch. Tje flight was approx 8 hours so o did want something to distract me. I called for the attendant 4-5 times and when the food was served, made a point of telling the steward. They did reset the program but it didn’t help. Fortunately, I was able to move to an empty seat behind md. That should not have happened though and I’m annoyed that my request was not attended to.",2.0,TripAdvisor,Negative
Worst airline I’ve used. Every flight was delayed. Missed all connecting flights- the second of which there were no other flights to our destination for 3 days. If you are flying with RAM just assume your departure is delayed by at least 1.5hrs.,1.0,TripAdvisor,Negative
"Their flights are always delayed which makes it hard to schedule connections. They never give you any information but they are good at trying to hassle you. My brother have yet to be refunded for a ticket that was canceled due to covid nor did they offer him a credit. They never answer their emails. I wanted my receipt. I emailed them a year and a half ago, still no response. Avoid them at any cost.",1.0,TripAdvisor,Negative
"I am beyond frustrated with Royal Air Maroc. After a previous terrible experience where they lost my luggage, I hesitantly gave them another chance, and now I regret it more than ever. They’ve done it again , lost my luggage. How is that even possible? The experience didn’t end there. When I contacted customer service, I specifically asked for my luggage to be delivered to my home in Tétouan. Instead, they informed me that it was sent to Tangier, and now I need to pick it up myself. Tétouan is far from Tangier, and this level of carelessness and lack of accommodation is simply unacceptable. Their call center staff were rude, dismissive, and completely unhelpful. They didn’t seem to care about resolving the issue or about the inconvenience they caused me. This is not how any professional airline should treat its customers. The overall service is abysmal. The prices are ridiculously high for what Royal Air Maroc offers, and the quality is nowhere near worth the cost. The staff, whether at the airport or on the phone, are unprofessional and untrained. I’ve experienced better service from budget airlines than from Royal Air Maroc, which is supposed to represent Morocco internationally!!!!!!!!!!!! This is the last time I will ever fly with Royal Air Maroc. Losing luggage twice, providing awful customer service, and showing no respect for their customers’ time or needs have convinced me that this airline is not worth the money, effort, or stress. If you’re considering flying with Royal Air Maroc, don’t. There are far better alternatives. Save yourself the headache and choose an airline that values its customers.hahaha even Ryanair is WAY BETTER than RAM. I hope this review serves as a warning to others and as a wake-up call for Royal Air Maroc to improve their service. Unfortunately, for me, it’s too late.",1.0,TripAdvisor,Negative
"My flight from Montreal to Casablanca was okay. We left on time, service was okay and we arrived on time to Casablanca. I had a layover of 12h Casablanca and then took the next flight to Abidjan. We arrived on time, which is good… Now is the time to pick up our luggage and…NOTHING. Almost 65%-70% of the passengers did not receive their baggage. Is it normal for a company to flight their passenger without their luggage. Right now, I am in Abidjan with nothing to wear, absolutely nothing. We tried to contact the company, nothing. I never had good experience with RAM anyway. They lost one of my luggage in 2019 and never reimbursed me for it and another time, my luggage showed up totally unzipped. I’m pretty sure they don’t care but at least you know what to do.",1.0,TripAdvisor,Negative
Worst airline of all time. Do not even bother!. So we get to the airport in Casablanca and then some of us leave the airport because we have a 12 hour layover we come back and they tell us that our bag is supposed to add up to 10 KG which was not advertised and it was not a problem in Torontoso everybody here has to check and pay for an extra bag which was never discussed never so yeah you do not,1.0,TripAdvisor,Negative
"Ils volent tout a Casablanca. Please be careful, they are thieves and you will lose all your luggages and you are warned.",1.0,TripAdvisor,Negative
Awful… they lost my bag again (third time this has happened). I have contacted them on numerous occasions and no response or answers . My bag contained necessary items which I can not get in Morocco for my baby and they just don’t care. The second flight was also cancelled and so I did have to then fathom what to do at cassablanca airport at 1am with one baby. Did finally arrive at a hotel at 3am … but this is a small point to the overall awful customer service of the lost luggage.,1.0,TripAdvisor,Negative
"The worse airline ever. I travelled from London Heathrow to Nigeria last year December 2023. It’s Dec 2024, I have still not received my luggage or any form of compensation. They promise to compensate me and up till now nothing yet. My baggage was targeted as it contained all of my jewelleries, wedding items, brand new gifts and valuables were in that particular bag. You guys are thieves, you have thieves as staffs. I have still not gotten over the trauma arriving Nigeria without my luggage. You guys cost me a lot and it affected me psychologically. Air Maroc pay me back my money .",1.0,TripAdvisor,Negative
"You canceled my trip, wich i booked months in advance, a week before the planned trip and you made the transfer time so short (20 MINUTES!)that i would not have been possible to transfer from one plane to another.The flight cost € 599,-when i booked it.Your airline Royal Air maroc,-WHICH I ´LL NEVER FLY AGAIN-has ruined this planned trip to my home country.Yesterday i had buy a new ticket-by thAir France because of you the ticket cost twice as much as the one i originally bought.€1365.SHAMEONYOU",1.0,TripAdvisor,Negative
"I travelled back from Bissau to Gatwick, first leg was fine but then I was double booked on the flight from Casablanca. There is only one flight per day and having not let me board Royal Air Maroc were terrible. Even now 8 weeks later I have had no response to my emails or been able to contact the airline.",1.0,TripAdvisor,Negative
"Return flight to London,Gatwick from Casablanca was delayed by more than 8 hours and there was no communication from Air Morocco. After the incident, poor communication from the airline. Please avoid!!",1.0,TripAdvisor,Negative
"I don't know why everyone is complaining about this airline. I travelled Fez to Cassablanca to Milan in September 2024. I could not fault them. They were better than Jetstar 100%. The check-in was easy, they were on time to leave, on time to the destination and my bags arrived. This is very rare with most airlines these days. The seats were comfortable and good leg room for me 165cm. Cassablanca to Milan had food service it was excellent. Arrived on time - other than bags taking longer than normal in Milan, I cannot fault this airline, I would fly with them again without hesitation and recommend them.",5.0,TripAdvisor,Positive
"I am on day 5 of a 10 day trip without luggage. Air Maroc has been terrible. I flew from London to Yaounde, Cameroon via Casablanca on Wednesday 4th Dec. On arrival, it seems that nobody’s luggage had arrived and there had been in fact, a backlog of delayed luggage for quite some time. The luggage that had travelled on our plane actually belonged to passengers from earlier flights. There was no Air Maroc representative at the airport, only 2 airport workers who took over 2 hours to log all of the lost baggage reports. We were told our luggage would arrive on Saturday 7th December, and that we’d receive a phonecall to inform us. We had to chase it up yesterday, only to be told the luggage had not arrived and in fact they did not know where our luggage is. The Air Maroc World Tracer portal has been non-functional since it all started so we cannot even track our luggage. I will spare you the details of my personal difficulties in having travelled to a remote place without personal belongings. But I want to express my deepest anger and disgust at Air Maroc. A family member travelled from London to Ivory Coast 2 weeks ago with Air Maroc, and had exactly the same problem, only receiving their luggage 2 days before their trip ended. It is apparent that they have a HUGE backlog of delayed luggage, but are not informing passengers before flying. This is exceptional wickedness. The further insult to injury is the absolute lack of communication, which shows their lack of care, compassion and basic human respect for their customers. I will NEVER travel with Air Maroc again and strongly recommend that you do not either.",1.0,TripAdvisor,Negative
"Horrible airline experience ever. Never recommend. Flight keep delaying for more than 3 hours. Lost baggage, extremely long queue and corrupted taking years to make the clame and taking weeks without getting luggage back. Don’t make the mistake to take it , you will regret !!!!",1.0,TripAdvisor,Negative
"Worst airline ever. Don't recommend it. It has been 5 months I am waiting for the compensation since they cancelled my flight, and nothing has been done after following up more than 20 times. They don't act and don't follow European laws when flights are late or cancelled. Take Ryanair, it is definitely more premium service than RAM.",1.0,TripAdvisor,Negative
