review_id,auteur,pays,nb_avis,note,titre,texte,date_exp,date_publi,type_avis,url
59b92550d2c8750f3ca21434,RajL,,1 avis,1,Royal air maroc - service médiocre,"Bonjour,
C est totalement inadmissible et non professionnel de ne pas répondre ni donner de la visibilité à vos clients quant à leurs bagages perdus.
Le 08 septembre à 21h23 le vol AT771 a atteri à l’aeroport de casablanca, le vol s est bien passé jusqu’au moment ou je decouvre que ma valise n est pas là. Biensur aucun intérêt porté à mon problème sachant que c est le seul bagage dont je dispose et que je n ai rien sur moi.
On me demande de rentrer “normal” comme s’il ne se passait rien et que je vais devoir appeler moi même un numero pour avoir le suivi de mon bagage que LA RAM a perdu.

C est tout de même ridicule de ne pas pouvoir acheminer correctement un bagage de paris orly vers casablanca de nos jours.

La ram sait très bien qu’à bord il y avait des passagers sénegalais qui faisent escale à casablanca vers dakar et pourtant je m’en foutiste comme ils sont, ils ne prennent même pas la peine de chercher parmis les bagages acheminés à Dakar.

Résultat des courses, je suis venue une semaine au maroc pour passer du temps avec ma famille, je me retrouve sans bagage, avec seul un sac à main et je regrette vraiment avoir privilégié la ram aux autres compagnies low cost parce qu au final le billet ne vaut pas son prix, vu le silence radio dont la ram a fait preuve face à mon problème
Mon vol retour est prévu le 19 septembre avec la ram malheureusement, je suis venu et je rentres sans mes affaires et mes medicaments. La honte !!
Je vous laisse une chance en mettant ci-dessous mon numero de déclaration pour chercher et faire correctement votre travail, si je n’ai pas de reponse clair, je vous poursuivrais en justice dès mon retour en france inchallah.

CMNAT58370
Etiquette à bagage AT520594

Nb: encore une fois j ai fais le travail à la place de la ram et j ai recupérer mon numero de bagage puisque l’agent incompétent de la ram à orly m’avait collé un talon de bagage sur mon passeport complétement vide !",,2017-09-13T12:36:27.000Z,,https://fr.trustpilot.com/reviews/59b92550d2c8750f3ca21434
59ad8b4ad2c8750aac4398ce,Mell Daly,,1 avis,1,Service médiocre Manque de transparence …,Service médiocre Manque de transparence et de professionnalisme. Communication nulle. Expérience désastreuse,,2017-09-04T17:20:10.000Z,,https://fr.trustpilot.com/reviews/59ad8b4ad2c8750aac4398ce
599aee38fba87f0b4c17b3f2,BENHADDANE,,7 avis,1,Une expérience très désagréable avec Royal Air Maroc,"Une expérience très désagréable avec la compagnie RAM pour le vol Paris Casablanca numéro AT777 du 15 juillet 2017 à 7h55min, puisque il y a eu un retard de 9h 20min à l aéroport de Orly du fait d'un incident technique sur l'appareil.
Le problème est que la compagnie la RAM n'a donné aucune information aux passagers avant le début d'une contestation de la part des voyageurs. C'est inadmissible.
Je pense qu'une annonce, à tous les voyageurs du vol, de la part de la compagnie avec des précisions sur le retard et de donner une nouvelle heure de vol peuvent contribuer à rassurer les voyageurs et qui permet d'attendre en toute sérénité.
Le point positif: la Compagnie a fait un geste à deux reprises en offrant un sandwich et une boisson à chaque passager.",,2017-08-21T14:29:11.000Z,,https://fr.trustpilot.com/reviews/599aee38fba87f0b4c17b3f2
58b5b2214ae6fd008c54b2aa,Bakoulou Jean Roger,,1 avis,5,Le service tient la promesse de la publicité,Très satisfaits des prestations.,,2017-02-28T17:23:45.000Z,,https://fr.trustpilot.com/reviews/58b5b2214ae6fd008c54b2aa
587de73b8a103103cc1bc4f8,Kiwi,,3 avis,1,Service déplorable ou inexistant,"Notre vol AT653 Paris Orly – Fès du 11 mai 2016 a été dérouté pour un atterrissage à Rabat pour cause de conditions météo. Nous comprenons cette décision de sécurité, rien d’anormal jusqu’ici:
1. Aucune information en vol de notre atterrissage dans une autre ville,
2. Nous avons attendu dans l’avion plus d’une heure et demi
7. Nous débarquons pour nous retrouver enfermé dans une salle en attente des contrôles de police et douane pendant une heure (pas de vols internationaux en ce milieu d’après-midi, nous devons attendre) ; impossibilité d’obtenir une boisson.
8. Une fois dans l’aéroport aucun représentant de Royal Air Maroc ni aucune information mais nous apprenons par un voyageur bilingue qu’un car doit nous emmener à Fès
9. Les heures passent, un groupe de passagers marocains se regroupent et commencent à crier en arabe et à réclamer des informations. La police essaye de calmer. Toujours aucun représentant de la compagnie ni aucune information sur l’arrivé du car… (il doit venir de Casablanca...). Seulement le directeur de l’aéroport qui l’a aucune information. L’équipage de l’avion nous a abandonné dès l’atterrissage…
10. Après 4 heures d’attente nous sommes désespérés : nous ne savons toujours pas quand le car arrivera pour nous conduire à Fès. Nous devons prendre possession avant 22 heures d’un véhicule de location dans l’aéroport de Fès pour pouvoir aller dans notre logement réservé à Meknès. En désespoir de cause nous prenons un taxi pour prendre la route de Fès. J’ai fait une réclamation par courrier à la Direction au siège à Casablanca pour me faire rembourser le taxi, pas de réponse",,2017-01-17T09:43:23.000Z,,https://fr.trustpilot.com/reviews/587de73b8a103103cc1bc4f8
5807345203f54b05844fd453,Sophie,,3 avis,1,Client de longue date désomais bien dégouté!,"Je voyage tous les ans depuis des années avec la RAM. Cela fait la deuxième fois que la RAM fait du zèle et fait casquer ses clients!! J'en ai fait les frais!
En 2015, après avoir couru jusqu'à l'enregistrement avec valises et deux petits en bas âge, nous sommes arrivé pile à la limite de l'heure d'enregistrement. Aucune compassion pour les deux bouts de choux. Obligé de racheter des billets, reprendre un taxi pour passer de Roissy à Orly en pleine heures de pointe et prendre un vol tard le soir 5h plus tard avec les petits épuisés!

Fort de cette expérience en 2015, le 6 octobre 2016, lors de mon vol retour Casablanca Paris, j'arrives 2h30 avant. Enregistrés et bagages en train d'embarquer, nous avons été recalé à l'embarquement (parmi 38 autres passagers). La RAM se contre fou que la douane ait pu retarder un peu tout ce monde et qu'elle soit obligée de retarder ce même vol pour y faire redescendre nos bagages!! Quelle ironie non????? J'ai donc déboursé 400€ pour notre vol retour!! Multipliez cela par 38 voyageurs et vous obtenez une belle recette pour la compagnie! Quelle honte!
Pour moi la RAM s'est désormais fini, je ne donnerai plus mon argent à ces escrocs!!!!!!!!",,2016-10-19T08:52:34.000Z,,https://fr.trustpilot.com/reviews/5807345203f54b05844fd453
5675ce850000ff000926de30,Christian Schwarzberg,,2 avis,1,Catastrophique,"Bonsoir,

je vous écris pour vous relater les fais que nous avons subis sur un vol Bordeaux - Casablanca - Tanger avec la Royal Air Maroc. Cette compagnie est juste catastrophique !

1) Nous sommes arrivés à l'aéroport 2 heures avant le départ de l'avion et avons fait tranquillement plus d'une heure de queue. Afin de ne pas attendre debout, nous avons préféré nous assoir et laisser passer d'autres voyageurs. (grave erreur)

2) En arrivant au guichet on nous informe que le vol est sur-booké et qu'il n'y a plus de place : inadmissible, depuis quand la RAM se comporte comme une compagnie low-cost ?

3) On nous indique d'aller au guichet d'AviaPartner.

4) La personne du guichet appelle la RAM qui lui indique qu'elle ne peut rien faire, qu'il faut voir avec le chef d'escale. Le chef d'escale est absent et ne répond pas au téléphone. La personne au guichet nous indique qu'elle ne peut strictement rien faire - C'est une honte !

5) La personne au guichet tente différents appels mais nous indique qu'on peut aussi tenter de notre côté...

6) Nous passons plusieurs heures à appeler la RAM avec des réactions de mes interlocuteurs indignes !! Un des agents m'a demandé de monter à l'agence de Paris pour changer le billet (nous sommes à Bordeaux ! !!! (6 heures de route), un autre m'a indiqué que ma seule solution était de prendre l'avion du lendemain, moyennant des pénalités !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! On dort debout.

7) Finalement j'arrive à avoir une adresse mail - C'est la seule solution que m'a donné le service client : envoyer un mail et attendre la réponse !!!! : J'indique cela à l'agent AviaPartner. Nous envoyons chacun un mail et attendons une réponse.

8) Une heure plus tard, nous n’avons pas de réponse. Il s’ensuit une valse d’envois de mail puis appel : « non, nous n’avons rien reçu - Veuillez renvoyez », renvois, appel : « non toujours rien » …

A 19h, soit 5 heures plus tard, nous rentrons chez nous sans savoir si nous partirons demain, après demain ou jamais. Seule consolation, nous avons une attestation de refus d’embarquement…

Connaissant la RAM, je dirais : la suite au prochain épisode.

Si possible, évitez cette compagnie",,2015-12-19T21:39:17.994Z,,https://fr.trustpilot.com/reviews/5675ce850000ff000926de30
699c9d2547c236adbf5c457e,JEAN PAUL,,2 avis,1,"Covid, pas de vols , on vend des billets et on rembourse nada","20 septembre 2020 , j'ai acheté un billet pour Bangui . Le vol fût annulé quelques temps après ma résa et le jour du départ .Aucun remboursement , ni excuses . La RAM continuait de vendre des billets malgré que le Maroc avait aie interdit toute entrée , sortie ou transit . Malgré mes réclamations , silence radio . RAM a renfloué ses pertes dues au covid sur le dos des clients qui avaient déjà payé le voyage .En février 2026 j'ai mis une croix sur cette cie . Prenez des cies sérieuses , AF , Ethiopian ou Kenya mais pas la RAM !",,2026-02-23T20:32:05.000Z,,https://fr.trustpilot.com/reviews/699c9d2547c236adbf5c457e
699c8b2f5099a6e5f52c4ad9,Pamella Legault,,1 avis,1,0 ÉTOILE!!!!!,"SI JE POUVAIS METTRE 0 ÉTOILE JE LE FERAIS! PERTE DE BAGAGE, SERVICE À LA CLIENTÈLE MÉDIOCRE, INDEMNISATION DE PERTE DE BAGAGE DE 450$ APRES DES CENTAINES DE COURRIELS ENVOYÉS ET DES SUIVIS D'APPEL (ALORS QUE JAVAIS PLUS DE 4000$ D'OBJET DE VALEUR DANS MA VALISE). ARROGANCE DE LA PART DU PERSONNEL QUAND ON VEUT FAIRE DES SUIVIS. EN AJOUTANT QUE TOUS MES VOLS ONT EU DES HEURES DE RETARD!! JE DÉCONSEILLE CETTE COMPAGNIE AÉRIENNE SUR PLUSIEURS NIVEAUX!",,2026-02-23T19:15:27.000Z,,https://fr.trustpilot.com/reviews/699c8b2f5099a6e5f52c4ad9
699b2f7d7fc3efc0db50b378,MOUSTAPHA ELACHARI,,1 avis,5,Le meilleur voyage AVEC Royal Air Maroc,"Mon expérience avec Royal Air Maroc a été globalement très bonne. Le personnel était professionnel et accueillant, l’embarquement s’est bien déroulé et le vol était confortable. J’ai particulièrement apprécié l’organisation et la clarté des informations. Je recommande cette compagnie pour les voyages entre la France et le Maroc.❤️❤️❤️❤️😍",,2026-02-22T18:31:57.000Z,,https://fr.trustpilot.com/reviews/699b2f7d7fc3efc0db50b378
69976f4ca56436f31d85fe53,Ce Line,,1 avis,1,pratique le surbooking sans vergogne et sans remboursement des frais,"pratique le surbooking sans vergogne, promet de prendre en charge les frais en l'attente du nouveau vol et ne vous rembourse jamais malgré les relances auprès de leur service client : j'appelle ça du vol",,2026-02-19T22:15:08.000Z,,https://fr.trustpilot.com/reviews/69976f4ca56436f31d85fe53
6992c9e16b6bdb19546ae0ba,Bamba Dialli,,1 avis,1,La Pire compagnie que j'ai utilisé,"Le vol aller du 16 janvier 2026 (Paris – Bamako) a enregistré un retard de 30 minutes. Initialement programmé à 00h55, nous avons atterri à 01h25.

En revanche, le vol retour du 8 février 2026 (Bamako – Paris) est arrivé à destination avec un retard de 6 heures par rapport à l’horaire Initialement programmé à 11h05, nous avons atterri à 17h05 à l’aéroport d’Orly.

Étant donné qu’elle a eu du retard au départ de Bamako, nous avons loupé notre correspondance à Casablanca.

Par ailleurs, la compagnie aérienne a refusé de nous fournir l’assistance nécessaire à l’aéroport de Casablanca pendant l’attente de notre départ, notamment des rafraîchissements et une restauration.

Le seul point positif, mis à part le fait d’être finalement arrivé à destination, a été de récupérer mes bagages (ce qui devrait être normal) A/R. D’autres n’ont pas eu cette chance.",,2026-02-16T09:40:17.000Z,,https://fr.trustpilot.com/reviews/6992c9e16b6bdb19546ae0ba
699123789a6074270a6be7ff,Rhoquiah Konate,,1 avis,1,Bagage perdu,"j'ai voyagé le 08 janvier 2026 avec Royal Air Maroc d'Abidjan à Montréal avec escale de quelques heures à Casablanca. Quelques minutes avant l'embarquement à Abidjan, un agent de votre compagnie m' approché proposant de prendre ma valise à cabine afin de la mettre en soute. J'ai accepté sans hésiter. Arrivé à Montréal, je n'ai pas retrouvé ma valise. J'ai même porté une réclamation auprès des agents de Royal Air Maroc se trouvant à l'aéroport à Montréal. Cers derniers ont pris ma réclamation, mais, sans me remettre un reçu de réclamation. Ils m'ont juste communiqué un numéro de le numéro de téléphone suivant 514 636 2055 pour faire le suivi. Depuis le 9 janvier 2026, j'appel ce numéro sans réponse. J'ai plusieurs fois contacté des agents du service à la clientèle aucun n'arrive à résoudre ma préoccupation. J'essaie également de poser ma réclamation en ligne via le suite de la compagnie, mais impossible.
Le numéro du reçu qui m'a été remis à l'aéroport d'Abidjan pour ce bagage est AT 264803; vous le trouverez joint à ce courriel ainsi qu'une copie de ma carte d'embarquement.
NB: La valise perdu est de couleur orange. Aussi, mon lieu d'habitation est Winnipeg.
Je n'ai jamais connu situation pareil durant mes voyages.",,2026-02-15T03:38:00.000Z,,https://fr.trustpilot.com/reviews/699123789a6074270a6be7ff
698dfc5c43fd18e8ba72a558,MACHRIKATE RACHID,,5 avis,1,Dommage trop chère pour moi et ma…,"Dommage trop chère pour moi et ma familles j'ai toujours préféré voyager avec la RAM mais j'arrête définitivement car c'est trop chère .
Dommage.",,2026-02-12T18:14:20.000Z,,https://fr.trustpilot.com/reviews/698dfc5c43fd18e8ba72a558
698d81199a6c7c8332c7d89f,Sonia EL,,1 avis,1,Rendez moi ma valise,"Rendez moi ma valise
Je ne suis pas algérienne ni sénégalaise dont mon avis est sans parti pris
C’est la première fois que je prenais cette compagnie suite à un vol initia raté avec Air France

Je ne vous prendrais plus jamais mais avant rendez moi ma valise",,2026-02-12T09:28:25.000Z,,https://fr.trustpilot.com/reviews/698d81199a6c7c8332c7d89f
698cfc3cba0fb604bb44d17e,Hichame Maaroufi,,2 avis,1,7h20 de retard et une indemnisation de…,7h20 de retard et une indemnisation de 40 €… quel honte de votre part,,2026-02-12T00:01:32.000Z,,https://fr.trustpilot.com/reviews/698cfc3cba0fb604bb44d17e
698bb795649c751c6f455f9c,Sarah Boutet,,3 avis,1,Vol direct annulé et remplacé par une…,"Vol direct annulé et remplacé par une correspondance imposée que nous avions refusée.
À cause du retard du premier vol, nous avons manqué le second sans aucune aide de la compagnie.

Transit à Casablanca totalement désorganisé, reprogrammation le lendemain (+14h de retard).
Hôtel fourni insalubre (cafards).
Service client qui refuse toute indemnisation financière et propose seulement des Miles.
Expérience très décevante, je déconseille fortement cette compagnie.",,2026-02-11T00:56:21.000Z,,https://fr.trustpilot.com/reviews/698bb795649c751c6f455f9c
6983721297dcc6f65e691621,Danielle Brault,,2 avis,1,Cauchemar avec Royal Air Maroc,"Cauchemar avec Royal Air Maroc. Valise non mise en soute et laissée à la porte d’embarquement. Incapable d’avoir un numéro de dossier pour faire le suivi avec eux. Seul référence est le World Tracer, mais qui semble inefficace. Même en partageant la localisation de la valise (air tag) il l’ignore. Service déplorable.",,2026-02-04T18:21:38.000Z,,https://fr.trustpilot.com/reviews/6983721297dcc6f65e691621
697e5f3cf3505f0e5fd30255,Hamedine SALL,,1 avis,1,remboursement inexistant,"Expérience déplorable. La compagnie a effectué un prélèvement abusif de 195 € sur mon compte en 2022. J'ai obtenu gain de cause auprès du Médiateur du Tourisme qui a exigé le remboursement, mais Royal Air Maroc refuse tout simplement d'appliquer la décision ! Une compagnie qui ignore les décisions officielles et garde l'argent de ses clients indûment est une compagnie à éviter absolument. Ne prenez pas le risque.",,2026-01-31T21:59:56.000Z,,https://fr.trustpilot.com/reviews/697e5f3cf3505f0e5fd30255
697e5afa88f49ec1a47f54a7,Rabah Nassiri,,5 avis,1,Toujours dans l attente des indemnités de 6h de retard,Nous avons subit un retard de 6h le 13 juillet 2025 vol At651 avec un changement d aéroport aucun cadre de la Ram pour géré la pagaille. Nous avons demandé les indemnités comme dit la loi et malgré la réclamation sur le site aucun interlocuteur ni indemnités je crois que c est une société qui ne respecte pas ces clients ni la loi européenne,,2026-01-31T21:41:46.000Z,,https://fr.trustpilot.com/reviews/697e5afa88f49ec1a47f54a7
697c733dc210b61fd600ad62,Vincent Piton,,1 avis,1,De loin la pire expérience de vol de ma…,"De loin la pire expérience de vol de ma vie, et de très très loin. Retard énorme sur une correspondance à Casablanca, mais si seulement ce n'était que ça ! Enfin dans l'avion, assis à ma place et attendant depuis déjà un très long moment un steward viens me voir pour me demander de changer de place car je le cite ""je déstabilise l'appareil"".... J'avais une place hublot sur le le dernier siège de la dernière banquette au fond de l'avion, je pèse 65kg. Je lui dis que je ne comprends pas, il me dit ""il n'y a que des femmes de ce coté de là le l'avion, vous êtes un homme et devait changer de coté"", je regarde au dessus de la rangée et je vois des hommes et des femmes sur ma rangée, tout ça n'a aucun sens. Je lui réponds donc que je ne bougerais pas car je ne comprends pas ce qu'il me dit. Et là improbable, LE STEWARD me menace directement en me disant ""vous voulez qu'on appelle le pilote"", clairement je lui dis oui, et là d'autre passagers pètent un câble en disant ""laisse ta place qu'on en finisse"", probablement plus au courant de ce qu'il se passe. Je cède, honnêtement comme un imbécile, et on me met sur une place milieu. Quelques instants plus tard une femme en surpoids me remplace à ma place avec deux enfants. Un billet avait circulé pour trouver une place ? La femme voulait une place assise à coté des enfants (ce que je peux comprendre, dans ce cas il suffisait de demander tel quel) ? Dans tous les cas je n'oublierai jamais la malhonnêteté du procédé et je déconseille Royal Air Maroc à tous le monde.",,2026-01-30T11:00:45.000Z,,https://fr.trustpilot.com/reviews/697c733dc210b61fd600ad62
6979fb70a75e9c7aaaffbfa7,Sandra,,4 avis,1,Très mauvaise expérience – bagage perdu et aucun suivi,"Expérience extrêmement décevante avec Royal Air Maroc. Mon bagage a été perdu lors de mon voyage et, depuis, c’est le silence total de leur part.

Malgré plusieurs démarches, déclarations et tentatives de contact (emails, appels), aucune réponse concrète, aucun suivi sérieux, et surtout aucune solution proposée. On a l’impression d’être complètement ignoré une fois le vol terminé.

Perdre un bagage peut arriver, mais l’absence totale de communication et de professionnalisme est inacceptable pour une compagnie aérienne de cette envergure. Aucun sens du service client, aucune considération pour les passagers.

Je déconseille fortement Royal Air Maroc si vous tenez à vos effets personnels et à un minimum de respect en cas de problème.",,2026-01-28T14:05:04.000Z,,https://fr.trustpilot.com/reviews/6979fb70a75e9c7aaaffbfa7
6977417d937fedbc9725a6bc,El Mirador,,2 avis,5,Nickelet rien à dire,"Je suis revenu de la CAN à bord de la Royale Air Maroc et tout c'est super bien passé, bien installé, nourriture nickel et très bien reçu par le personnel à bord, Zéro problème ni de bagage ,ni de retard ou autre. Les commentaires negatifs proviennent sûrement d'algeriens !",,2026-01-26T12:27:09.000Z,,https://fr.trustpilot.com/reviews/6977417d937fedbc9725a6bc
69739160cfc1a3fcdea2279a,anis zouagui,,1 avis,1,À éviter : service client inexistant,"J’ai contacté le service client pour demander un changement de date de billet. L’expérience a été extrêmement décevante. Le service est peu professionnel, sans aucune courtoisie, avec un ton qui donne l’impression de parler à quelqu’un sans formation au service à la clientèle.

Au lieu d’expliquer clairement les différentes options possibles ou de chercher une solution, on se contente d’annoncer des pénalités à payer, sans écoute ni accompagnement. Lorsque j’ai rappelé pour explorer une autre option — puisque mon problème n’était toujours pas réglé — on m’a répondu de manière déplacée que j’avais déjà appelé la veille et qu’il fallait “arrêter de les déranger”, alors que la situation restait non résolue, et ce, malgré une cause imputable à la compagnie elle-même.

Le service après-vente est pratiquement injoignable. Les formulaires de réclamation sur le site web dysfonctionnent pendant des jours, et lorsque cela entraîne un retard dans la démarche, la responsabilité est systématiquement rejetée sur le client.

Entre le site web défaillant, le service client et le service après-vente, tout semble conçu pour décourager les passagers plutôt que pour les aider. Une expérience frustrante et inacceptable pour une compagnie aérienne nationale.",,2026-01-23T17:18:56.000Z,,https://fr.trustpilot.com/reviews/69739160cfc1a3fcdea2279a
697358aedf7d17d79db78508,SEG SA,,2 avis,1,incroyable de stupidité et d'incompétence,"je reçois un avoir étant donné qu'un vol a été déclassé par la ram, je veux faire une réservation, on me dit que mes avoirs reçus de la ram par mail ne sont pas valables, c'est hallucinant, personnel incompétent...",,2026-01-23T13:17:02.000Z,,https://fr.trustpilot.com/reviews/697358aedf7d17d79db78508
6972a35a51d0530e49e6a25d,Chidi EP,,4 avis,1,Service client affreux !!!,"Vol de départ retardé à Paris Orly et j'ai raté ma Correspondence à Casablanca à cause de ce retard.
24hrs d'attente pour un autre vol sans solutions pour le Logement et nourriture pendant l'attente, Le jour de Noël!!
*Service client affreux. zéro politesse
* arrivé a ma destination avec une journée de retard, le 26/12/2025
*Valise n'est pas livrée jusqu'au 31 Décembre.
*Frais d'envoi de la valise à ma destination finale à mon coût",,2026-01-23T00:23:22.000Z,,https://fr.trustpilot.com/reviews/6972a35a51d0530e49e6a25d
6971bb628cf76972bfd67c0b,L A,,1 avis,1,Mon billet retour a été annulée sans…,Mon billet retour a été annulée sans mon accord alors que j’avais prévenu la compagnie de mon absence à l’allée je présente ce matin je suis pas enregistré sur la liste du vol retour j’ai jamais vue ça une vrai arnaque cette compagnie quand c’est pas les retard c’est le service à bord leur personnel n’est pas du tout formé au service c’est désolant,,2026-01-22T07:53:42.000Z,,https://fr.trustpilot.com/reviews/6971bb628cf76972bfd67c0b
6969f3bc4fa2937999547337,Élisabeth Ayangma,,3 avis,1,Ma valise est ou? Svp remettez moi ma valise,"Bonjour Royal air Maroc, je ne reviens pas sur la malheureuse expérience que j'ai passée dans votre aéroport à Casablanca entre le dimanche 11 janvier et le lundi 12 janvier, je souhaite juste savoir quand est-ce que je reçois ma valise ? On m'a dit de 48 a 72h quelqu'un allait me téléphoner, je n'ai eu personne, ou est ma valise svp?",,2026-01-16T10:15:56.000Z,,https://fr.trustpilot.com/reviews/6969f3bc4fa2937999547337
69693757b4f00dd0eed44e7d,Joanna,,27 avis,1,Royale air maroc n'est pas une bonne…,"Royale air maroc n'est pas une bonne compagnie ! Au départ pour Agadir 4 heures de retard !
Et au retour au lieu de faire Agadir Paris
au dernier moment on nous a prévenu que on allait faire Agadir a Casablanca et ensuite Casablanca Paris !
Normalement on doit avoir un dédommagement
J'attends pour voir
Je n' y crois pas !!!!
Croissant les doigts",,2026-01-15T20:52:07.000Z,,https://fr.trustpilot.com/reviews/69693757b4f00dd0eed44e7d
6968006c528458007ff4e5e9,Emilie SL,,4 avis,1,Nul retard et bagages perdus,"Nul : retard à l aller et au retour.
Mes 2 bagages n ont pas suivi à la courte correspondance. Depuis aucune nouvelle aucun suivi disponible et royal air maroc est aux abonnés absents. A fuir tres mauvaise expérience",,2026-01-14T22:45:32.000Z,,https://fr.trustpilot.com/reviews/6968006c528458007ff4e5e9
6966c286e03879a4265c9f25,Laure W,,1 avis,1,De la patience,"Le 1 juin 2024, je prends le vol Toulouse Marrakech avec escale a Casablanca d '1h50. Arrivee a 23h50 a Marrakech , mon sac de trek n est pas sur le tapis a bagages..je vais porter reclamation de suite au guichet de l aeroport. Beaucoup de passagers du vol sont dans mon cas.je sors de l aeroport a 2h30 du matin.une chance, mon taxi m attends toujours depuis 23h50.
Le lendemain matin tôt je pars pour 1 trek d 1 semaine dans l Atlas.je dois acheter des produits pour palier a l absence du bagage : vetements ,pharmacie.
A la fin du trek, le 9 juin mon vol retour est de Ouarzazate Toulouse.
Je rentre sans mon bagage..je fais plusieurs reclamations aupres de la compagnie, des appels telephoniques.
Le 10 aout 2024 , l aeroport de Toulouse me telephone ,me disant que mon Bagage est a ma disposition.je crois rever..
J ai fais 300km aller retour pour aller le chercher.le bagage est intact.
Avec l aide de l association des consommateurs je fais 1 demande d indemnisation pour les produits achetes ,pour les frais A/R Toulouse et prejudice moral et materiel.
Le 20 mai 2025 ,enfin la compagnie repond et demande tous les justificatifs et le detail de mon compte bancaire.
A ce jour le 13 janvier 2026 , plus de nouvelles..
QUI ATTENDS N EST PAS PRESSÉ ,JE NE LACHE RIEN, JE CONTINUE MES DEMANDES",,2026-01-14T00:09:10.000Z,,https://fr.trustpilot.com/reviews/6966c286e03879a4265c9f25
6964e55042b8c453951492ed,Chaumet Stephane,,14 avis,1,Catastrophique,"Catastrophique
Une perte de temps énorme pour me faire rembourser un billet d'avion que je n'ai jamais eu.
Je ne sais pas si je serais remboursé un jour.
À fois que je remplis un formulaire on ne trouve pas",,2026-01-12T14:13:04.000Z,,https://fr.trustpilot.com/reviews/6964e55042b8c453951492ed
696400481f77520e3c3fa92a,Taha Bouanani,,1 avis,1,Pire service que j’ai vécu dans mes…,Pire service que j’ai vécu dans mes voyages. Très mauvaise expérience avec la RAM. Je regrette d’avoir choisi cette compagnie et ce sera ma dernière fois. Je déconseille fortement à toute personne cherchant un bon service à prix raisonnable. J’espère une amélioration à l’avenir. 😡,,2026-01-11T21:55:52.000Z,,https://fr.trustpilot.com/reviews/696400481f77520e3c3fa92a
6961327cfaf813c1020d6f85,Hamet Gaye,,3 avis,1,Mon bagage a été perdu j’ai fais une…,Mon bagage a été perdu j’ai fais une réclamation et toujours pas de nouvelles premiere fois que je prend cet compagnie et premiere fois qu’on perd mon bagage,,2026-01-09T18:53:16.000Z,,https://fr.trustpilot.com/reviews/6961327cfaf813c1020d6f85
695ff22854238ddc5292bc32,Jacinto Da silva,,1 avis,1,Éviter cette compagnie,"Pour commencer répondre aux réclamations .
Vol AR nous avons payé un supplément pour voyager confortablement et en sécurité avec notre petit chien en cabine et avons voyagé avec le sac de notre petit chien sur nos jambes pendant tout le vol faute de place au sol .
Et la cerise sur le gâteau mon épouse a du prendre son repas sur se sac de notre chien en équilibre
Malgré de nombreuses relances le silence est la règle sur royal air Maroc
Deux tickets
304 133 814 520
322 468 070 638
Je vais devoir saisir un médiateur afin d ´avoir au minimum le remboursement des places payés
C’est scandaleux pour une compagnie nationale
Da Silva jacinto",,2026-01-08T20:06:32.000Z,,https://fr.trustpilot.com/reviews/695ff22854238ddc5292bc32
695f9aa8ad0786542ee8e84e,aurélie moinoufama,,1 avis,1,Vol annulé,J’avais réservé via un site partenaire mais royal air Maroc a annulé mon vol sans raison valable et n’a rien voulu savoir quand je leur ai demandé de me retrouver un autre vol. J’ai perdu la totalité de ce que j’avais payé pour mon logement à Marrakech sur 5 nuits.,,2026-01-08T13:53:12.000Z,,https://fr.trustpilot.com/reviews/695f9aa8ad0786542ee8e84e
695e9f708e0cb0762ddf67b2,ILHAM,,5 avis,1,A fuir absolument,A fuir absolument ! Les employés se moquent ROYALEMENT des clients quelque soit leur état même les vieux en fauteuil roulant ne sont pas respectés. J'ai payé un surplus pour que ma mère soit bien placée elle a été reléguée sur un autre siège sans ménagement et laissée toute seule sur son fauteuil dans la zone de bagages. Sans l'aide des autres voyageurs elle ne pouvait pas quitter l'aéroport. Une honte pour une compagnie nationale dont le prix des billets est largement injustifié.,,2026-01-07T20:01:20.000Z,,https://fr.trustpilot.com/reviews/695e9f708e0cb0762ddf67b2
